item_id,warehouse,gender,item_category,brand_tier_group,listing_price,item_listing_date,item_purchase_date,item_accepted_or_rejected,merch_station_time,itemization_station_time,photo_station_time,qa_time
66385863,DC04,women,Tops & Blouses & Shirts,4-Designer,186.99,2020-02-01,,accepted,18,40,34,0
66019062,DC05,women,Active Pants,2-Mass,13.99,2020-01-27,2020-01-27,accepted,69,48,42,0
65985190,DC04,women,Blazers,2-Mass,25.99,2020-01-26,,accepted,10,92,38,0
66618393,DC05,kids,Shorts - Active,2-Mass,11.99,2020-02-08,2020-02-11,accepted,24,27,32,0
65810237,DC03,women,Sweaters,1-Value,9.99,2020-01-23,,accepted,8,52,81,0
64690766,DC02,women,Coats & Jackets,3-Premium,29.99,2020-01-04,,accepted,28,38,20,0
65848886,DC04,kids,Dresses,2-Mass,12.99,2020-01-24,,accepted,32,54,51,0
66265345,DC05,kids,Shoes,,11.99,2020-01-31,,accepted,14,64,39,0
64996667,DC04,women,Tops & Blouses & Shirts,2-Mass,11.99,2020-01-09,2020-01-11,accepted,18,97,47,0
65119980,DC03,women,,1-Value,,,,rejected,25,20,0,0
67195097,DC05,women,,,,,,rejected,20,27,0,0
66411835,DC02,women,Dresses,2-Mass,13.99,2020-02-01,,accepted,32,36,39,0
66997792,DC05,women,Tops & Blouses & Shirts,1-Value,8.99,2020-02-12,,accepted,18,34,42,0
65064432,DC03,women,Tops & Blouses & Shirts,1-Value,15.99,2020-01-10,,accepted,17,39,36,3
66159590,DC02,kids,Sweaters,,13.99,2020-01-29,,accepted,23,20,66,0
64693621,DC04,women,Dresses,3-Premium,39.99,2020-01-07,2020-01-08,accepted,33,46,46,0
65830858,DC02,women,Skirts & Skorts,3-Premium,13.99,2020-01-23,2020-01-23,accepted,23,60,28,0
66464329,DC03,women,Active Tops,2-Mass,25.99,2020-02-01,2020-02-12,accepted,19,47,35,0
66953416,DC02,women,Sweaters,1-Value,11.99,2020-02-08,,accepted,20,40,65,0
64830659,DC02,women,Skirts & Skorts,1-Value,12.99,2020-01-07,2020-01-25,accepted,21,48,417,0
65159884,DC02,women,Sweaters,1-Value,10.99,2020-01-11,2020-01-13,accepted,23,98,45,0
67094108,DC02,women,Tops & Blouses & Shirts,1-Value,14.99,2020-02-12,,accepted,31,85,245,0
66794204,DC03,women,Coats & Jackets,1-Value,11.99,2020-02-07,,accepted,32,18,52,3
66421638,DC05,women,,1-Value,,,,rejected,78,49,0,0
66272627,DC04,women,Shoes,4-Designer,91.99,2020-02-05,,accepted,57,87,36,0
66766476,DC05,women,,,,,,rejected,46,0,0,0
65826085,DC05,women,Jeans,1-Value,20.99,2020-01-24,2020-02-08,accepted,18,45,36,0
66165977,DC02,kids,Swim,1-Value,10.99,2020-01-29,,accepted,22,68,34,0
66462839,DC02,women,Active Pants,2-Mass,10.99,2020-02-01,2020-02-04,accepted,50,61,33,0
64994750,DC02,women,Jeans,1-Value,22.99,2020-01-09,2020-01-10,accepted,29,57,72,0
64741599,DC02,kids,One Piece,1-Value,11.99,2020-01-04,2020-02-03,accepted,33,30,350,0
64890569,DC03,women,Active Pants,1-Value,10.99,2020-01-08,2020-01-09,accepted,42,59,44,3
66536865,DC05,women,Dresses,4-Designer,199.99,2020-02-08,,accepted,22,51,34,0
65425024,DC04,women,Sweaters,2-Mass,13.99,2020-01-17,2020-01-17,accepted,14,73,27,0
65589954,DC03,women,Tops & Blouses & Shirts,2-Mass,8.99,2020-01-23,,accepted,25,49,47,6
65395553,DC04,women,Tops & Blouses & Shirts,2-Mass,11.99,2020-01-17,,accepted,34,36,23,0
66880621,DC02,kids,Leggings,,8.99,2020-02-08,,accepted,17,18,31,0
64762632,DC02,women,Jeans,2-Mass,15.99,2020-01-04,,accepted,34,59,91,0
66947318,DC02,women,,,,,,rejected,25,28,0,0
67203721,DC03,women,Tops & Blouses & Shirts,2-Mass,22.99,2020-02-12,,accepted,31,23,46,0
65648070,DC04,women,Tops & Blouses & Shirts,1-Value,10.99,2020-01-18,2020-01-20,accepted,13,41,172,0
64711314,DC02,women,Tees & Tanks,2-Mass,9.99,2020-01-04,,accepted,216,39,61,0
67072368,DC05,women,One Piece,1-Value,,,,rejected,26,55,0,0
66728458,DC02,kids,Tops & Blouses & Shirts,2-Mass,,,,rejected,17,29,0,0
66559596,DC05,women,Dresses,1-Value,9.99,2020-02-04,,accepted,43,25,46,0
64699612,DC04,women,Pants,1-Value,11.99,2020-01-04,2020-01-09,accepted,29,41,78,0
67345351,DC04,women,Tops & Blouses & Shirts,2-Mass,,,,rejected,16,25,0,0
67057155,DC05,women,Coats & Jackets,1-Value,20.99,2020-02-12,2020-02-12,accepted,44,31,35,0
65313044,DC05,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-01-15,,accepted,32,48,149,0
65914977,DC05,women,Pants,2-Mass,20.99,2020-01-25,,accepted,20,64,73,0
66647157,DC03,women,Pants,1-Value,10.99,2020-02-04,,accepted,29,82,26,6
65938643,DC02,women,Tops & Blouses & Shirts,2-Mass,11.99,2020-01-25,2020-02-02,accepted,36,41,186,0
66475816,DC03,women,Tees & Tanks,2-Mass,6.99,2020-02-01,,accepted,28,42,29,0
66053847,DC02,women,Tops & Blouses & Shirts,1-Value,18.99,2020-01-28,,accepted,30,49,110,0
65678006,DC02,women,Active Tops,2-Mass,6.99,2020-01-19,2020-01-21,accepted,17,105,98,0
66194278,DC02,women,,,,,,rejected,40,0,0,0
64887845,DC02,kids,Dresses,,50.99,2020-01-08,,accepted,38,68,74,0
64746426,DC04,women,Tops & Blouses & Shirts,1-Value,12.99,2020-01-04,,accepted,33,27,32,0
65959532,DC04,women,Shorts - Active,2-Mass,20.99,2020-01-25,2020-01-30,accepted,16,21,108,0
65896432,DC04,women,Skirts & Skorts,1-Value,10.99,2020-01-24,2020-01-31,accepted,24,32,80,0
66814549,DC03,women,Tops & Blouses & Shirts,2-Mass,16.99,2020-02-07,,accepted,20,46,54,0
65659290,DC05,women,,,,,,rejected,14,23,0,0
66094709,DC03,women,Skirts & Skorts,2-Mass,12.99,2020-01-28,,accepted,22,27,74,2
65316066,DC02,women,Dresses,1-Value,12.99,2020-01-15,,accepted,87,52,285,0
64756335,DC04,women,Sweatshirts & Fleece,2-Mass,20.99,2020-01-04,2020-01-06,accepted,23,46,38,0
67345883,DC05,women,Sweaters,1-Value,,,,rejected,28,55,0,0
64753894,DC05,women,Dresses,1-Value,30.99,2020-01-08,2020-01-08,accepted,15,34,47,0
64683424,DC04,women,,,,,,rejected,36,0,0,0
66351651,DC03,women,,,,,,rejected,38,32,0,0
64903024,DC02,women,Dresses,1-Value,18.99,2020-01-08,,accepted,100,42,457,0
67131479,DC04,women,Pants,2-Mass,15.99,2020-02-12,,accepted,31,38,66,0
66319457,DC04,women,Shoes,2-Mass,28.99,2020-02-05,2020-02-05,accepted,29,28,76,0
66256189,DC02,women,Belts,2-Mass,11.99,2020-01-30,,accepted,41,81,47,0
65870580,DC04,women,Scarves & Wraps,4-Designer,59.99,2020-01-24,,accepted,22,237,27,0
64826134,DC05,women,Tops & Blouses & Shirts,2-Mass,,,,rejected,40,37,0,0
66351886,DC02,kids,Headwear,,7.99,2020-01-31,,accepted,19,41,23,0
65114495,DC02,women,Tees & Tanks,2-Mass,,,,rejected,22,27,0,0
66098702,DC03,women,Wallet,3-Premium,44.99,2020-01-30,2020-01-31,accepted,33,61,30,2
66208107,DC03,women,Tops & Blouses & Shirts,2-Mass,14.99,2020-01-29,,accepted,29,36,39,2
65527227,DC03,women,Tops & Blouses & Shirts,3-Premium,22.99,2020-01-16,,accepted,33,37,196,0
66790433,DC02,women,Tops & Blouses & Shirts,1-Value,21.99,2020-02-06,,accepted,31,38,55,0
64938568,DC02,kids,Tees & Tanks,,7.99,2020-01-09,,accepted,15,27,49,0
66131493,DC03,women,Active Tops,2-Mass,13.99,2020-01-27,,accepted,22,45,35,2
65715739,DC04,women,Shorts,1-Value,,,,rejected,19,27,0,0
66706997,DC02,women,Scarves & Wraps,1-Value,,,,rejected,78,34,0,0
64873158,DC04,women,Sweatshirts & Fleece,2-Mass,19.99,2020-01-08,,accepted,30,29,27,0
66518663,DC05,women,Pants,4-Designer,69.99,2020-02-05,,accepted,31,157,54,0
64862788,DC05,women,Shorts,1-Value,,,,rejected,21,80,0,0
66259358,DC04,women,Swim,1-Value,13.99,2020-01-30,,accepted,18,21,62,0
66105986,DC02,women,Pants,1-Value,8.99,2020-01-28,,accepted,62,45,82,0
67063182,DC04,women,Shorts,1-Value,,,,rejected,51,34,0,0
65860292,DC02,kids,Coats & Jackets,2-Mass,32.99,2020-01-23,2020-01-27,accepted,28,31,71,0
66370460,DC02,women,Shoes,3-Premium,36.99,2020-01-31,2020-02-01,accepted,53,77,48,0
66022418,DC02,women,Sweaters,1-Value,8.99,2020-01-25,,accepted,33,42,73,0
64959361,DC02,women,Sweaters,1-Value,11.99,2020-01-09,2020-01-17,accepted,53,57,36,0
65758107,DC02,women,One Piece,1-Value,27.99,2020-01-23,,accepted,25,47,94,0
66486610,DC04,women,,,,,,rejected,22,30,0,0
64719731,DC05,women,Dresses,1-Value,11.99,2020-01-04,,accepted,32,43,59,0
65587513,DC04,women,Tees & Tanks,1-Value,,,,rejected,32,29,0,0
66063236,DC02,women,Skirts & Skorts,2-Mass,9.99,2020-01-29,,accepted,20,61,420,0
66347062,DC02,women,Tops & Blouses & Shirts,3-Premium,22.99,2020-01-30,2020-02-02,accepted,45,52,109,0
65866472,DC05,women,Tees & Tanks,1-Value,8.99,2020-01-24,,accepted,28,68,31,0
67335665,DC05,women,Active Tops,2-Mass,,,,rejected,30,0,0,0
66413706,DC05,kids,Dresses,,16.99,2020-02-05,,accepted,191,80,60,0
66010778,DC03,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-26,,accepted,22,32,39,0
65026270,DC05,women,Coats & Jackets,1-Value,16.99,2020-01-14,,accepted,22,50,84,0
65523676,DC05,women,Sweaters,2-Mass,10.99,2020-01-17,,accepted,32,51,26,0
66569152,DC03,women,Tees & Tanks,2-Mass,6.99,2020-02-04,,accepted,25,43,33,8
67307758,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,42,38,0,0
67198756,DC02,women,,1-Value,,,,rejected,42,39,0,0
66382023,DC02,women,Sweaters,1-Value,8.99,2020-01-31,2020-01-31,accepted,31,32,19,0
66665942,DC02,women,Coats & Jackets,2-Mass,42.99,2020-02-07,,accepted,16,27,31,0
64860674,DC05,women,Tops & Blouses & Shirts,1-Value,7.99,2020-01-08,,accepted,47,59,30,0
67099813,DC02,women,Scarves & Wraps,1-Value,,,,rejected,28,44,0,0
67052100,DC04,women,Sweaters,1-Value,15.99,2020-02-11,,accepted,33,31,32,0
66580289,DC02,women,Dresses,3-Premium,45.99,2020-02-04,,accepted,14,47,201,0
67329221,DC03,women,Tops & Blouses & Shirts,2-Mass,,,,rejected,40,37,0,0
65052742,DC05,women,Sweaters,1-Value,27.99,2020-01-11,2020-02-05,accepted,16,67,50,0
65304579,DC05,women,Sweaters,2-Mass,10.99,2020-01-15,,accepted,40,40,50,0
66955976,DC03,women,Shoes,1-Value,16.99,2020-02-10,,accepted,18,76,36,5
65166963,DC03,women,Vest,4-Designer,47.99,2020-01-15,,accepted,24,192,94,6
65182861,DC04,women,Dresses,3-Premium,35.99,2020-01-13,,accepted,46,32,189,0
65273580,DC04,women,Sweaters,3-Premium,15.99,2020-01-15,2020-02-06,accepted,37,33,30,0
67257250,DC02,women,Jeans,3-Premium,,,,accepted,15,27,27,0
66718167,DC05,women,In the bag,1-Value,11.99,2020-02-06,,accepted,34,51,48,0
64865487,DC04,women,Tops & Blouses & Shirts,2-Mass,15.99,2020-01-08,,accepted,14,24,51,0
65214888,DC04,women,Tops & Blouses & Shirts,1-Value,8.99,2020-01-13,,accepted,69,115,47,0
65587836,DC03,women,Sweaters,1-Value,15.99,2020-01-18,2020-02-03,accepted,17,38,48,4
65708181,DC04,women,Tees & Tanks,3-Premium,15.99,2020-01-20,2020-01-20,accepted,185,35,31,0
66325286,DC02,women,Skirts & Skorts,1-Value,12.99,2020-01-31,,accepted,19,41,88,0
66376675,DC02,women,Dresses,2-Mass,14.99,2020-01-31,,accepted,22,51,19,0
66703480,DC05,women,Sweaters,1-Value,8.99,2020-02-06,,accepted,41,72,63,0
66042538,DC05,kids,Swim,,8.99,2020-01-28,,accepted,55,35,222,0
65976863,DC03,women,,,,,,rejected,28,12,0,0
65894193,DC05,women,Jeans,2-Mass,25.99,2020-01-26,,accepted,33,73,226,0
67313985,DC03,women,Dresses,1-Value,,,,rejected,13,42,57,0
65332311,DC05,women,One Piece,1-Value,46.99,2020-01-17,2020-01-23,accepted,20,64,93,0
64731670,DC02,women,Tops & Blouses & Shirts,2-Mass,,,,rejected,34,34,0,0
64946144,DC05,women,Shorts,1-Value,,,,rejected,20,57,0,0
66794590,DC02,women,Dresses,1-Value,28.99,2020-02-07,2020-02-12,accepted,100,47,24,0
64772442,DC02,women,Shoes,2-Mass,30.99,2020-01-06,2020-01-20,accepted,37,29,50,0
65555132,DC04,women,Dresses,1-Value,20.99,2020-01-18,2020-01-25,accepted,23,25,79,0
66765929,DC04,women,Tops & Blouses & Shirts,2-Mass,10.99,2020-02-07,2020-02-07,accepted,35,31,38,0
66858172,DC02,women,,,,,,rejected,17,23,0,0
67342357,DC05,women,Jeans,1-Value,,,,rejected,43,50,0,0
67207579,DC05,women,Swim,1-Value,,,,rejected,77,36,70,0
67227323,DC02,women,One Piece,1-Value,,,,accepted,68,40,43,0
65517451,DC02,women,,4-Designer,,,,rejected,38,29,0,0
67244888,DC03,women,Leggings,1-Value,,,,rejected,15,32,0,0
65869482,DC05,women,Scarves & Wraps,1-Value,5.99,2020-01-24,,accepted,20,22,135,0
65158552,DC03,women,Dresses,2-Mass,22.99,2020-01-14,2020-01-31,accepted,94,41,74,0
66442544,DC05,women,Jeans,3-Premium,24.99,2020-02-01,,accepted,32,61,72,0
66987211,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,27,54,0,0
67130112,DC04,women,Dresses,1-Value,14.99,2020-02-12,,accepted,17,35,93,0
66044298,DC05,women,Active Tops,3-Premium,30.99,2020-01-29,2020-02-02,accepted,53,87,86,0
67288539,DC05,women,Sweaters,1-Value,,,,rejected,22,63,46,0
65952784,DC03,women,Dresses,2-Mass,13.99,2020-01-24,,accepted,41,34,84,0
65158996,DC04,women,Shorts - Active,2-Mass,20.99,2020-01-11,,accepted,25,35,28,0
66498661,DC05,women,Sweaters,2-Mass,39.99,2020-02-05,,accepted,46,68,47,0
67158155,DC02,women,Tops & Blouses & Shirts,1-Value,10.99,2020-02-12,,accepted,21,39,73,0
66220228,DC05,women,Tops & Blouses & Shirts,3-Premium,22.99,2020-01-30,,accepted,31,59,25,0
67018102,DC04,women,Dresses,1-Value,22.99,2020-02-11,,accepted,22,29,23,0
65482696,DC02,women,Jeans,1-Value,10.99,2020-01-17,,accepted,15,49,202,0
66223839,DC04,women,,,,,,rejected,46,24,0,0
66075586,DC04,women,Dresses,1-Value,10.99,2020-01-28,,accepted,31,61,58,0
65837769,DC03,women,Skirts & Skorts,2-Mass,8.99,2020-01-23,2020-01-24,accepted,28,42,81,2
67125212,DC05,women,Skirts & Skorts,1-Value,,,,accepted,37,47,46,0
67172672,DC05,women,Sweatshirts & Fleece,2-Mass,,,,accepted,70,47,40,0
65395935,DC05,women,Active Pants,1-Value,11.99,2020-01-17,2020-01-26,accepted,19,71,55,0
66492471,DC05,women,Sweaters,3-Premium,26.99,2020-02-04,2020-02-05,accepted,38,109,47,0
65831601,DC04,women,Dresses,2-Mass,17.99,2020-01-24,2020-01-24,accepted,1,36,57,0
64718718,DC04,kids,Blazers,,15.99,2020-01-04,2020-01-18,accepted,41,27,185,0
65467938,DC02,kids,Shorts - Active,,,,,rejected,13,18,0,0
66550057,DC04,women,Tees & Tanks,1-Value,10.99,2020-02-04,,accepted,21,33,54,0
66314738,DC02,women,Dresses,2-Mass,29.99,2020-01-31,,accepted,38,97,24,0
65259177,DC05,women,Pants,3-Premium,57.99,2020-01-15,2020-01-20,accepted,15,73,77,0
65279489,DC02,women,Tees & Tanks,2-Mass,,,,rejected,35,53,0,0
64934218,DC03,women,Blazers,2-Mass,15.99,2020-01-08,2020-02-08,accepted,30,28,92,3
66190603,DC03,women,Dresses,3-Premium,30.99,2020-01-29,,accepted,98,55,102,5
65335355,DC02,kids,Overalls,2-Mass,8.99,2020-01-15,,accepted,26,66,48,0
67251826,DC02,women,Pants,2-Mass,,,,accepted,71,100,23,0
64803892,DC05,women,Tops & Blouses & Shirts,1-Value,7.99,2020-01-07,,accepted,44,75,67,0
66150302,DC03,women,,,,,,rejected,22,18,0,0
66104557,DC03,women,Coats & Jackets,1-Value,10.99,2020-01-28,,accepted,20,27,19,2
66271212,DC05,women,Pants,2-Mass,11.99,2020-02-01,,accepted,27,51,90,0
65900983,DC05,kids,Jeans,,6.99,2020-01-28,,accepted,21,37,44,0
65113821,DC02,women,Boots,1-Value,18.99,2020-01-11,,accepted,30,53,43,0
66858549,DC02,women,Active Tops,2-Mass,15.99,2020-02-07,,accepted,29,36,105,0
66230848,DC05,women,Scarves & Wraps,1-Value,,,,rejected,28,443,0,0
64796970,DC02,women,One Piece,1-Value,14.99,2020-01-07,,accepted,70,67,347,0
65962036,DC04,women,Tops & Blouses & Shirts,3-Premium,26.99,2020-01-25,,accepted,14,30,79,0
65908406,DC02,women,Tops & Blouses & Shirts,1-Value,,,,rejected,50,87,0,0
66722397,DC05,women,Skirts & Skorts,1-Value,7.99,2020-02-07,,accepted,63,36,426,0
64710854,DC05,women,Sweaters,1-Value,8.99,2020-01-05,,accepted,30,72,61,0
67114236,DC03,women,Skirts & Skorts,1-Value,5.99,2020-02-12,,accepted,27,49,38,2
66174832,DC05,women,Tops & Blouses & Shirts,3-Premium,14.99,2020-01-30,,accepted,30,47,52,0
64851058,DC03,women,Pants,3-Premium,14.99,2020-01-08,,accepted,28,306,55,3
66673402,DC05,women,Jeans,2-Mass,15.99,2020-02-05,,accepted,35,54,63,0
65848593,DC05,kids,Tees & Tanks,1-Value,8.99,2020-01-24,2020-02-05,accepted,34,30,42,0
65976679,DC03,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-01-25,2020-01-26,accepted,26,53,51,0
66471271,DC02,women,Coats & Jackets,2-Mass,,,,rejected,34,64,51,0
64770806,DC04,women,Tops & Blouses & Shirts,4-Designer,112.99,2020-01-08,2020-02-10,accepted,22,44,54,0
66849569,DC05,women,Sweaters,2-Mass,15.99,2020-02-08,2020-02-12,accepted,25,44,34,0
66316060,DC04,women,Tops & Blouses & Shirts,2-Mass,12.99,2020-01-30,2020-01-31,accepted,64,30,59,0
66287285,DC04,women,Dresses,4-Designer,49.99,2020-01-30,,accepted,21,34,68,0
65057733,DC05,women,Tees & Tanks,3-Premium,36.99,2020-01-11,2020-01-26,accepted,31,44,38,0
66371169,DC03,women,Sweaters,1-Value,12.99,2020-01-31,,accepted,21,25,92,0
66840575,DC03,kids,Tops & Blouses & Shirts,1-Value,6.99,2020-02-08,,accepted,36,15,37,0
66502272,DC04,women,Dresses,1-Value,24.99,2020-02-02,2020-02-08,accepted,19,42,178,0
66747735,DC04,women,Sweaters,4-Designer,63.99,2020-02-06,,accepted,20,20,31,0
67313976,DC04,kids,Tops & Blouses & Shirts,4-Designer,,,,rejected,14,46,0,0
65179524,DC02,kids,Sweaters,1-Value,15.99,2020-01-11,,accepted,46,37,114,0
66491822,DC03,women,Boots,1-Value,13.99,2020-02-01,2020-02-03,accepted,31,37,54,3
67129499,DC04,kids,Tees & Tanks,,,,,rejected,11,24,0,0
65265065,DC05,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-01-15,,accepted,20,113,52,0
65900881,DC05,women,Tops & Blouses & Shirts,1-Value,8.99,2020-01-25,,accepted,40,42,36,0
65924455,DC03,women,Tops & Blouses & Shirts,1-Value,20.99,2020-01-25,,accepted,25,50,71,3
65892073,DC02,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-24,,accepted,42,45,71,0
66817374,DC05,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-02-07,,accepted,18,101,75,0
66716279,DC02,women,Coats & Jackets,2-Mass,20.99,2020-02-06,,accepted,31,24,164,0
64955145,DC02,women,Jeans,1-Value,13.99,2020-01-09,,accepted,40,59,84,0
65147404,DC02,women,Cover up,1-Value,10.99,2020-01-11,2020-01-17,accepted,18,48,130,0
65247213,DC04,women,Skirts & Skorts,2-Mass,6.99,2020-01-14,,accepted,26,92,43,0
65967667,DC04,women,Tees & Tanks,2-Mass,6.99,2020-01-25,,accepted,20,19,23,0
67256624,DC03,kids,Tees & Tanks,1-Value,,,,accepted,14,20,29,15
67215136,DC03,women,,,,,,rejected,34,27,0,0
66027193,DC03,women,Coats & Jackets,4-Designer,150.99,2020-01-28,2020-01-30,accepted,29,72,74,16
66079547,DC05,women,Tops & Blouses & Shirts,1-Value,11.99,2020-01-31,,accepted,37,42,160,0
66448557,DC05,women,Sweaters,2-Mass,11.99,2020-02-01,,accepted,27,192,57,0
67141098,DC04,women,Tops & Blouses & Shirts,1-Value,13.99,2020-02-13,,accepted,42,42,43,0
65249747,DC04,women,Handbags,2-Mass,28.99,2020-01-14,,accepted,19,66,47,0
65177419,DC02,women,Tops & Blouses & Shirts,2-Mass,7.99,2020-01-11,2020-01-12,accepted,22,33,21,0
65933291,DC05,women,Shoes,3-Premium,58.99,2020-01-30,,accepted,43,46,49,0
66074121,DC04,kids,Tops & Blouses & Shirts,2-Mass,11.99,2020-01-29,,accepted,23,76,31,0
65536465,DC05,women,Tops & Blouses & Shirts,2-Mass,10.99,2020-01-18,,accepted,67,48,59,0
64778695,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,31,32,0,0
66222880,DC05,women,,4-Designer,,,,rejected,25,35,0,0
66105389,DC02,women,Skirts & Skorts,2-Mass,7.99,2020-01-28,,accepted,32,32,277,0
67139499,DC04,women,Active Tops,2-Mass,19.99,2020-02-13,,accepted,20,42,59,0
65389439,DC03,women,Boots,1-Value,12.99,2020-01-15,2020-01-19,accepted,17,33,65,7
66610552,DC05,women,Tops & Blouses & Shirts,3-Premium,28.99,2020-02-05,2020-02-05,accepted,19,85,29,0
65145391,DC02,women,Handbags,1-Value,18.99,2020-01-11,2020-02-02,accepted,41,49,298,0
66344205,DC03,women,Tops & Blouses & Shirts,3-Premium,25.99,2020-01-30,,accepted,16,28,63,7
65554485,DC05,women,Dresses,2-Mass,25.99,2020-01-18,2020-01-21,accepted,38,46,31,0
66437550,DC05,women,Handbags,1-Value,24.99,2020-02-02,2020-02-04,accepted,55,51,325,0
65810900,DC02,kids,Pants,1-Value,,,,rejected,38,214,0,0
66773675,DC03,women,Tops & Blouses & Shirts,1-Value,10.99,2020-02-07,,accepted,20,22,209,4
66676537,DC03,women,Sweaters,2-Mass,27.99,2020-02-05,,accepted,22,23,31,0
66393420,DC02,women,Tops & Blouses & Shirts,4-Designer,42.99,2020-01-31,,accepted,24,58,20,0
67184735,DC05,kids,Active Tops,2-Mass,,,,rejected,28,33,64,0
65622093,DC04,women,Sweaters,2-Mass,24.99,2020-01-19,,accepted,14,42,31,0
65734576,DC03,women,Sweatshirts & Fleece,1-Value,17.99,2020-01-22,,accepted,34,29,103,5
65566046,DC05,women,Tees & Tanks,1-Value,7.99,2020-01-22,,accepted,25,45,38,0
65027439,DC02,women,Headwear,2-Mass,20.99,2020-01-10,,accepted,23,49,96,0
64715518,DC02,women,Tops & Blouses & Shirts,2-Mass,9.99,2020-01-04,2020-01-07,accepted,15,31,178,0
66840767,DC05,women,Tops & Blouses & Shirts,3-Premium,20.99,2020-02-07,,accepted,22,71,54,0
66081895,DC05,women,Tops & Blouses & Shirts,1-Value,14.99,2020-01-28,2020-01-28,accepted,36,38,73,0
65376647,DC03,kids,Shoes,2-Mass,13.99,2020-01-17,2020-01-19,accepted,11,22,38,10
67249360,DC02,women,Dresses,1-Value,,,,accepted,18,78,25,0
65442693,DC03,women,Pants,2-Mass,13.99,2020-01-17,,accepted,9,52,63,3
64774625,DC05,women,,2-Mass,,,,rejected,32,68,0,0
67060386,DC02,women,Belts,1-Value,7.99,2020-02-12,,accepted,63,22,37,0
66580833,DC03,women,Watches,3-Premium,30.99,2020-02-06,2020-02-08,accepted,6,26,135,3
64686674,DC02,women,,,,,,rejected,14,13,0,0
65659312,DC02,women,Scarves & Wraps,4-Designer,32.99,2020-01-18,,accepted,36,48,61,0
65373871,DC04,women,Handbags,1-Value,37.99,2020-01-17,2020-02-11,accepted,32,54,237,0
64788876,DC02,women,Tops & Blouses & Shirts,3-Premium,32.99,2020-01-07,2020-02-08,accepted,38,47,124,0
65249246,DC04,women,Tees & Tanks,2-Mass,10.99,2020-01-14,,accepted,27,34,28,0
65280638,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,38,39,0,0
65308567,DC02,women,Shorts,3-Premium,,,,rejected,24,46,0,0
66657704,DC05,women,Tees & Tanks,1-Value,14.99,2020-02-06,2020-02-08,accepted,20,75,50,0
67059782,DC05,women,Dresses,1-Value,,,,rejected,30,40,55,0
66178422,DC03,women,Tops & Blouses & Shirts,3-Premium,30.99,2020-01-30,,accepted,43,68,90,3
65218152,DC02,women,Coats & Jackets,2-Mass,27.99,2020-01-14,2020-01-18,accepted,131,229,68,0
65389796,DC02,women,Dresses,1-Value,15.99,2020-01-15,,accepted,19,33,232,0
67167350,DC05,kids,Pants,3-Premium,12.99,2020-02-12,,accepted,29,39,88,0
66087497,DC04,women,Tops & Blouses & Shirts,2-Mass,14.99,2020-01-28,,accepted,18,50,82,0
66659873,DC02,women,Dresses,1-Value,22.99,2020-02-05,,accepted,34,146,89,0
67248030,DC05,women,Tees & Tanks,1-Value,,,,rejected,18,44,0,0
65982810,DC05,women,Jeans,2-Mass,14.99,2020-01-26,,accepted,24,51,49,0
66612539,DC02,women,Headwear,2-Mass,75.99,2020-02-05,,accepted,20,23,41,0
66284604,DC05,kids,Coats & Jackets,,25.99,2020-01-30,2020-02-04,accepted,43,41,83,0
67069745,DC03,women,Tops & Blouses & Shirts,1-Value,,,,rejected,24,48,0,0
64857066,DC05,women,Active Tops,2-Mass,14.99,2020-01-08,2020-01-12,accepted,51,43,68,0
65185574,DC05,kids,Sweaters,2-Mass,9.99,2020-01-13,,accepted,24,22,45,0
65289628,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,25,31,0,0
